PK, 2006, kidney, 0, num, deceased
RO, 2018, kidney, 119, num, deceased
RO, 2018, liver, 69, num, deceased
RO, 2018, pancreas, 0, num, deceased
RO, 2018, heart, 7, num, deceased
RO, 2018, lung, 4, num, deceased
RO, 2018, heart/lung, -, num, deceased
RO, 2018, kidney, 5.95, pmp, deceased
RO, 2018, liver, 3.45, pmp, deceased
RO, 2018, pancreas, 0, pmp, deceased
RO, 2018, heart, 0.35, pmp, deceased
RO, 2018, lung, 0.2, pmp, deceased
RO, 2018, heart/lung, -, pmp, deceased
RO, 2018, kidney, 64, num, living
RO, 2018, liver, 11, num, living
RO, 2018, pancreas, -, num, living
RO, 2018, heart, -, num, living
RO, 2018, lung, -, num, living
RO, 2018, heart/lung, -, num, living
RO, 2018, kidney, 3.20, pmp, living
RO, 2018, liver, 0.55, pmp, living
RO, 2018, pancreas, -, pmp, living
RO, 2018, heart, -, pmp, living
RO, 2018, lung, -, pmp, living
RO, 2018, heart/lung, -, pmp, living
RO, 2018, kidney, 119, num, deceased
RO, 2018, liver, 69, num, deceased
RO, 2018, pancreas, 0, num, deceased
RO, 2018, heart, 7, num, deceased
RO, 2018, lung, 4, num, deceased
RO, 2018, heart/lung, -, num, deceased
RO, 2018, kidney, 5.95, pmp, deceased
RO, 2018, liver, 3.45, pmp, deceased
RO, 2018, pancreas, 0, pmp, deceased
RO, 2018, heart, 0.35, pmp, deceased
RO, 2018, lung, 0.2, pmp, deceased
RO, 2018, heart/lung, -, pmp, deceased
RO, 2018, kidney, 64, num, living
RO, 2018, liver, 11, num, living
RO, 2018, pancreas, -, num, living
RO, 2018, heart, -, num, living
RO, 2018, lung, -, num, living
RO, 2018, heart/lung, -, num, living
RO, 2018, kidney, 3.20, pmp, living
RO, 2018, liver, 0.55, pmp, living
RO, 2018, pancreas, -, pmp, living
RO, 2018, heart, -, pmp, living
RO, 2018, lung, -, pmp, living
RO, 2018, heart/lung, -, pmp, living
RO, 2000, kidney, 22, num, deceased
RO, 2000, liver, 7, num, deceased
RO, 2000, pancreas, 0, num, deceased
RO, 2000, heart, 9, num, deceased
RO, 2000, lung, 0, num, deceased
RO, 2000, heart/lung, -, num, deceased
RO, 2000, kidney, 0.9, pmp, deceased
RO, 2000, liver, 0.3, pmp, deceased
RO, 2000, pancreas, 0, pmp, deceased
RO, 2000, heart, 0.3, pmp, deceased
RO, 2000, lung, 0, pmp, deceased
RO, 2000, heart/lung, -, pmp, deceased
RO, 2000, kidney, 86, num, living
RO, 2000, liver, 0, num, living
RO, 2000, pancreas, -, num, living
RO, 2000, heart, -, num, living
RO, 2000, lung, -, num, living
RO, 2000, heart/lung, -, num, living
RO, 2000, kidney, 3.70, pmp, living
RO, 2000, liver, 0, pmp, living
RO, 2000, pancreas, -, pmp, living
RO, 2000, heart, -, pmp, living
RO, 2000, lung, -, pmp, living
RO, 2000, heart/lung, -, pmp, living
RO, 2001, kidney, 40, num, deceased
RO, 2001, liver, 12, num, deceased
RO, 2001, pancreas, 0, num, deceased
RO, 2001, heart, 4, num, deceased
RO, 2001, lung, 0, num, deceased
RO, 2001, heart/lung, -, num, deceased
RO, 2001, kidney, 1.8, pmp, deceased
RO, 2001, liver, 0.5, pmp, deceased
RO, 2001, pancreas, 0, pmp, deceased
RO, 2001, heart, 0.1, pmp, deceased
RO, 2001, lung, 0, pmp, deceased
RO, 2001, heart/lung, -, pmp, deceased
RO, 2001, kidney, 126, num, living
RO, 2001, liver, 4, num, living
RO, 2001, pancreas, -, num, living
RO, 2001, heart, -, num, living
RO, 2001, lung, -, num, living
RO, 2001, heart/lung, -, num, living
RO, 2001, kidney, 5.70, pmp, living
RO, 2001, liver, 0.1, pmp, living
RO, 2001, pancreas, -, pmp, living
RO, 2001, heart, -, pmp, living
RO, 2001, lung, -, pmp, living
RO, 2001, heart/lung, -, pmp, living
RO, 2002, kidney, 24, num, deceased
RO, 2002, liver, 12, num, deceased
RO, 2002, pancreas, 0, num, deceased
RO, 2002, heart, 6, num, deceased
RO, 2002, lung, 0, num, deceased
RO, 2002, heart/lung, -, num, deceased
RO, 2002, kidney, 1.10, pmp, deceased
RO, 2002, liver, 0.5, pmp, deceased
RO, 2002, pancreas, 0, pmp, deceased
RO, 2002, heart, 0.2, pmp, deceased
RO, 2002, lung, 0, pmp, deceased
RO, 2002, heart/lung, -, pmp, deceased
RO, 2002, kidney, 151, num, living
RO, 2002, liver, 2, num, living
RO, 2002, pancreas, -, num, living
RO, 2002, heart, -, num, living
RO, 2002, lung, -, num, living
RO, 2002, heart/lung, -, num, living
RO, 2002, kidney, 7.10, pmp, living
RO, 2002, liver, 9.5, pmp, living
RO, 2002, pancreas, -, pmp, living
RO, 2002, heart, -, pmp, living
RO, 2002, lung, -, pmp, living
RO, 2002, heart/lung, -, pmp, living
RO, 2003, kidney, 16, num, deceased
RO, 2003, liver, 6, num, deceased
RO, 2003, pancreas, 0, num, deceased
RO, 2003, heart, 2, num, deceased
RO, 2003, lung, 0, num, deceased
RO, 2003, heart/lung, -, num, deceased
RO, 2003, kidney, 0.7, pmp, deceased
RO, 2003, liver, 0.2, pmp, deceased
RO, 2003, pancreas, 0, pmp, deceased
RO, 2003, heart, 9.5, pmp, deceased
RO, 2003, lung, 0, pmp, deceased
RO, 2003, heart/lung, -, pmp, deceased
RO, 2003, kidney, 150, num, living
RO, 2003, liver, 6, num, living
RO, 2003, pancreas, -, num, living
RO, 2003, heart, -, num, living
RO, 2003, lung, -, num, living
RO, 2003, heart/lung, -, num, living
RO, 2003, kidney, 7.10, pmp, living
RO, 2003, liver, 0.2, pmp, living
RO, 2003, pancreas, -, pmp, living
RO, 2003, heart, -, pmp, living
RO, 2003, lung, -, pmp, living
RO, 2003, heart/lung, -, pmp, living
RO, 2004, kidney, 15, num, deceased
RO, 2004, liver, 7, num, deceased
RO, 2004, pancreas, 0, num, deceased
RO, 2004, heart, 4, num, deceased
RO, 2004, lung, 0, num, deceased
RO, 2004, heart/lung, -, num, deceased
RO, 2004, kidney, 0.7, pmp, deceased
RO, 2004, liver, 0.3, pmp, deceased
RO, 2004, pancreas, 0, pmp, deceased
RO, 2004, heart, 0.1, pmp, deceased
RO, 2004, lung, 0, pmp, deceased
RO, 2004, heart/lung, -, pmp, deceased
RO, 2004, kidney, 158, num, living
RO, 2004, liver, 9, num, living
RO, 2004, pancreas, -, num, living
RO, 2004, heart, -, num, living
RO, 2004, lung, -, num, living
RO, 2004, heart/lung, -, num, living
RO, 2004, kidney, 7.5, pmp, living
RO, 2004, liver, 0.4, pmp, living
RO, 2004, pancreas, -, pmp, living
RO, 2004, heart, -, pmp, living
RO, 2004, lung, -, pmp, living
RO, 2004, heart/lung, -, pmp, living
RO, 2005, kidney, 19, num, deceased
RO, 2005, liver, 5, num, deceased
RO, 2005, pancreas, 0, num, deceased
RO, 2005, heart, 2, num, deceased
RO, 2005, lung, 0, num, deceased
RO, 2005, heart/lung, -, num, deceased
RO, 2005, kidney, 0.9, pmp, deceased
RO, 2005, liver, 0.2, pmp, deceased
RO, 2005, pancreas, 0, pmp, deceased
RO, 2005, heart, 0.1, pmp, deceased
RO, 2005, lung, 0, pmp, deceased
RO, 2005, heart/lung, -, pmp, deceased
RO, 2005, kidney, 163, num, living
RO, 2005, liver, 6, num, living
RO, 2005, pancreas, -, num, living
RO, 2005, heart, -, num, living
RO, 2005, lung, -, num, living
RO, 2005, heart/lung, -, num, living
RO, 2005, kidney, 7.80, pmp, living
RO, 2005, liver, 0.3, pmp, living
RO, 2005, pancreas, -, pmp, living
RO, 2005, heart, -, pmp, living
RO, 2005, lung, -, pmp, living
RO, 2005, heart/lung, -, pmp, living
RO, 2006, kidney, 39, num, deceased
RO, 2006, liver, 17, num, deceased
RO, 2006, pancreas, 0, num, deceased
RO, 2006, heart, 7, num, deceased
RO, 2006, lung, 0, num, deceased
RO, 2006, heart/lung, -, num, deceased
RO, 2006, kidney, 1.9, pmp, deceased
RO, 2006, liver, 0.8, pmp, deceased
RO, 2006, pancreas, 0, pmp, deceased
RO, 2006, heart, 0.3, pmp, deceased
RO, 2006, lung, 0, pmp, deceased
RO, 2006, heart/lung, -, pmp, deceased
RO, 2006, kidney, 165, num, living
RO, 2006, liver, 3, num, living
RO, 2006, pancreas, -, num, living
RO, 2006, heart, -, num, living
RO, 2006, lung, -, num, living
RO, 2006, heart/lung, -, num, living
RO, 2006, kidney, 7.90, pmp, living
RO, 2006, liver, 0.1, pmp, living
RO, 2006, pancreas, -, pmp, living
RO, 2006, heart, -, pmp, living
RO, 2006, lung, -, pmp, living
RO, 2006, heart/lung, -, pmp, living
RO, 2007, kidney, 70, num, deceased
RO, 2007, liver, 24, num, deceased
RO, 2007, pancreas, 0, num, deceased
RO, 2007, heart, 9, num, deceased
RO, 2007, lung, 0, num, deceased
RO, 2007, heart/lung, -, num, deceased
RO, 2007, kidney, 3.33, pmp, deceased
RO, 2007, liver, 1.14, pmp, deceased
RO, 2007, pancreas, 0, pmp, deceased
RO, 2007, heart, 0.42, pmp, deceased
RO, 2007, lung, 0, pmp, deceased
RO, 2007, heart/lung, -, pmp, deceased
RO, 2007, kidney, 152, num, living
RO, 2007, liver, 7, num, living
RO, 2007, pancreas, -, num, living
RO, 2007, heart, -, num, living
RO, 2007, lung, -, num, living
RO, 2007, heart/lung, -, num, living
RO, 2007, kidney, 7.23, pmp, living
RO, 2007, liver, 0.33, pmp, living
RO, 2007, pancreas, -, pmp, living
RO, 2007, heart, -, pmp, living
RO, 2007, lung, -, pmp, living
RO, 2007, heart/lung, -, pmp, living
RO, 2008, kidney, 114, num, deceased
RO, 2008, liver, 35, num, deceased
RO, 2008, pancreas, 0, num, deceased
RO, 2008, heart, 6, num, deceased
RO, 2008, lung, 0, num, deceased
RO, 2008, heart/lung, -, num, deceased
RO, 2008, kidney, 5.42, pmp, deceased
RO, 2008, liver, 1.66, pmp, deceased
RO, 2008, pancreas, 0, pmp, deceased
RO, 2008, heart, 0.28, pmp, deceased
RO, 2008, lung, 0, pmp, deceased
RO, 2008, heart/lung, -, pmp, deceased
RO, 2008, kidney, 112, num, living
RO, 2008, liver, 8, num, living
RO, 2008, pancreas, -, num, living
RO, 2008, heart, -, num, living
RO, 2008, lung, -, num, living
RO, 2008, heart/lung, -, num, living
RO, 2008, kidney, 5.33, pmp, living
RO, 2008, liver, 0.38, pmp, living
RO, 2008, pancreas, -, pmp, living
RO, 2008, heart, -, pmp, living
RO, 2008, lung, -, pmp, living
RO, 2008, heart/lung, -, pmp, living
RO, 2009, kidney, 84, num, deceased
RO, 2009, liver, 29, num, deceased
RO, 2009, pancreas, 0, num, deceased
RO, 2009, heart, 7, num, deceased
RO, 2009, lung, 0, num, deceased
RO, 2009, heart/lung, -, num, deceased
RO, 2009, kidney, 3.80, pmp, deceased
RO, 2009, liver, 1.30, pmp, deceased
RO, 2009, pancreas, 0, pmp, deceased
RO, 2009, heart, 0.3, pmp, deceased
RO, 2009, lung, 0, pmp, deceased
RO, 2009, heart/lung, -, pmp, deceased
RO, 2009, kidney, 113, num, living
RO, 2009, liver, 3, num, living
RO, 2009, pancreas, -, num, living
RO, 2009, heart, -, num, living
RO, 2009, lung, -, num, living
RO, 2009, heart/lung, -, num, living
RO, 2009, kidney, 5.10, pmp, living
RO, 2009, liver, 0.1, pmp, living
RO, 2009, pancreas, -, pmp, living
RO, 2009, heart, -, pmp, living
RO, 2009, lung, -, pmp, living
RO, 2009, heart/lung, -, pmp, living
RO, 2010, kidney, 124, num, deceased
RO, 2010, liver, 51, num, deceased
RO, 2010, pancreas, 0, num, deceased
RO, 2010, heart, 7, num, deceased
RO, 2010, lung, 0, num, deceased
RO, 2010, heart/lung, -, num, deceased
RO, 2010, kidney, 5.64, pmp, deceased
RO, 2010, liver, 2.32, pmp, deceased
RO, 2010, pancreas, 0, pmp, deceased
RO, 2010, heart, 0.31, pmp, deceased
RO, 2010, lung, 0, pmp, deceased
RO, 2010, heart/lung, -, pmp, deceased
RO, 2010, kidney, 88, num, living
RO, 2010, liver, 9, num, living
RO, 2010, pancreas, -, num, living
RO, 2010, heart, -, num, living
RO, 2010, lung, -, num, living
RO, 2010, heart/lung, -, num, living
RO, 2010, kidney, 4, pmp, living
RO, 2010, liver, 0.41, pmp, living
RO, 2010, pancreas, -, pmp, living
RO, 2010, heart, -, pmp, living
RO, 2010, lung, -, pmp, living
RO, 2010, heart/lung, -, pmp, living
RO, 2011, kidney, 154, num, deceased
RO, 2011, liver, 53, num, deceased
RO, 2011, pancreas, 0, num, deceased
RO, 2011, heart, 7, num, deceased
RO, 2011, lung, 0, num, deceased
RO, 2011, heart/lung, -, num, deceased
RO, 2011, kidney, 7.33, pmp, deceased
RO, 2011, liver, 2.52, pmp, deceased
RO, 2011, pancreas, 0, pmp, deceased
RO, 2011, heart, 0.3, pmp, deceased
RO, 2011, lung, 0, pmp, deceased
RO, 2011, heart/lung, -, pmp, deceased
RO, 2011, kidney, 75, num, living
RO, 2011, liver, 8, num, living
RO, 2011, pancreas, -, num, living
RO, 2011, heart, -, num, living
RO, 2011, lung, -, num, living
RO, 2011, heart/lung, -, num, living
RO, 2011, kidney, 3.57, pmp, living
RO, 2011, liver, 0.38, pmp, living
RO, 2011, pancreas, -, pmp, living
RO, 2011, heart, -, pmp, living
RO, 2011, lung, -, pmp, living
RO, 2011, heart/lung, -, pmp, living
RO, 2012, kidney, 170, num, deceased
RO, 2012, liver, 75, num, deceased
RO, 2012, pancreas, 0, num, deceased
RO, 2012, heart, 2, num, deceased
RO, 2012, lung, 0, num, deceased
RO, 2012, heart/lung, -, num, deceased
RO, 2012, kidney, 8.95, pmp, deceased
RO, 2012, liver, 3.95, pmp, deceased
RO, 2012, pancreas, 0, pmp, deceased
RO, 2012, heart, 0.1, pmp, deceased
RO, 2012, lung, 0, pmp, deceased
RO, 2012, heart/lung, -, pmp, deceased
RO, 2012, kidney, 53, num, living
RO, 2012, liver, 20, num, living
RO, 2012, pancreas, -, num, living
RO, 2012, heart, -, num, living
RO, 2012, lung, -, num, living
RO, 2012, heart/lung, -, num, living
RO, 2012, kidney, 2.79, pmp, living
RO, 2012, liver, 1.05, pmp, living
RO, 2012, pancreas, -, pmp, living
RO, 2012, heart, -, pmp, living
RO, 2012, lung, -, pmp, living
RO, 2012, heart/lung, -, pmp, living
RO, 2013, kidney, 240, num, deceased
RO, 2013, liver, 108, num, deceased
RO, 2013, pancreas, 0, num, deceased
RO, 2013, heart, 1, num, deceased
RO, 2013, lung, 0, num, deceased
RO, 2013, heart/lung, -, num, deceased
RO, 2013, kidney, 12, pmp, deceased
RO, 2013, liver, 5.40, pmp, deceased
RO, 2013, pancreas, 0, pmp, deceased
RO, 2013, heart, 0.05, pmp, deceased
RO, 2013, lung, 0, pmp, deceased
RO, 2013, heart/lung, -, pmp, deceased
RO, 2013, kidney, 54, num, living
RO, 2013, liver, 14, num, living
RO, 2013, pancreas, -, num, living
RO, 2013, heart, -, num, living
RO, 2013, lung, -, num, living
RO, 2013, heart/lung, -, num, living
RO, 2013, kidney, 2.70, pmp, living
RO, 2013, liver, 0.7, pmp, living
RO, 2013, pancreas, -, pmp, living
RO, 2013, heart, -, pmp, living
RO, 2013, lung, -, pmp, living
RO, 2013, heart/lung, -, pmp, living
RO, 2014, kidney, 273, num, deceased
RO, 2014, liver, 107, num, deceased
RO, 2014, pancreas, 12, num, deceased
RO, 2014, heart, 4, num, deceased
RO, 2014, lung, 0, num, deceased
RO, 2014, heart/lung, -, num, deceased
RO, 2014, kidney, 13.65, pmp, deceased
RO, 2014, liver, 5.63, pmp, deceased
RO, 2014, pancreas, 0.6, pmp, deceased
RO, 2014, heart, 0.2, pmp, deceased
RO, 2014, lung, 0, pmp, deceased
RO, 2014, heart/lung, -, pmp, deceased
RO, 2014, kidney, 37, num, living
RO, 2014, liver, 15, num, living
RO, 2014, pancreas, -, num, living
RO, 2014, heart, -, num, living
RO, 2014, lung, -, num, living
RO, 2014, heart/lung, -, num, living
RO, 2014, kidney, 1.85, pmp, living
RO, 2014, liver, 0.75, pmp, living
RO, 2014, pancreas, -, pmp, living
RO, 2014, heart, -, pmp, living
RO, 2014, lung, -, pmp, living
RO, 2014, heart/lung, -, pmp, living
RO, 2015, kidney, 199, num, deceased
RO, 2015, liver, 96, num, deceased
RO, 2015, pancreas, 1, num, deceased
RO, 2015, heart, 4, num, deceased
RO, 2015, lung, 0, num, deceased
RO, 2015, heart/lung, -, num, deceased
RO, 2015, kidney, 9.95, pmp, deceased
RO, 2015, liver, 4.80, pmp, deceased
RO, 2015, pancreas, 0.05, pmp, deceased
RO, 2015, heart, 0.2, pmp, deceased
RO, 2015, lung, 0, pmp, deceased
RO, 2015, heart/lung, -, pmp, deceased
RO, 2015, kidney, 46, num, living
RO, 2015, liver, 11, num, living
RO, 2015, pancreas, -, num, living
RO, 2015, heart, -, num, living
RO, 2015, lung, -, num, living
RO, 2015, heart/lung, -, num, living
RO, 2015, kidney, 2.30, pmp, living
RO, 2015, liver, 0.55, pmp, living
RO, 2015, pancreas, -, pmp, living
RO, 2015, heart, -, pmp, living
RO, 2015, lung, -, pmp, living
RO, 2015, heart/lung, -, pmp, living
RO, 2016, kidney, 224, num, deceased
RO, 2016, liver, 92, num, deceased
RO, 2016, pancreas, 1, num, deceased
RO, 2016, heart, 11, num, deceased
RO, 2016, lung, 0, num, deceased
RO, 2016, heart/lung, -, num, deceased
RO, 2016, kidney, 11.20, pmp, deceased
RO, 2016, liver, 4.60, pmp, deceased
RO, 2016, pancreas, 0.05, pmp, deceased
RO, 2016, heart, 0.55, pmp, deceased
RO, 2016, lung, 0, pmp, deceased
RO, 2016, heart/lung, -, pmp, deceased
RO, 2016, kidney, 41, num, living
RO, 2016, liver, 5, num, living
RO, 2016, pancreas, -, num, living
RO, 2016, heart, -, num, living
RO, 2016, lung, -, num, living
RO, 2016, heart/lung, -, num, living
RO, 2016, kidney, 2.05, pmp, living
RO, 2016, liver, 0.25, pmp, living
RO, 2016, pancreas, -, pmp, living
RO, 2016, heart, -, pmp, living
RO, 2016, lung, -, pmp, living
RO, 2016, heart/lung, -, pmp, living
RO, 2017, kidney, 98, num, deceased
RO, 2017, liver, 52, num, deceased
RO, 2017, pancreas, 0, num, deceased
RO, 2017, heart, 3, num, deceased
RO, 2017, lung, 0, num, deceased
RO, 2017, heart/lung, -, num, deceased
RO, 2017, kidney, 4.90, pmp, deceased
RO, 2017, liver, 2.60, pmp, deceased
RO, 2017, pancreas, 0, pmp, deceased
RO, 2017, heart, 0.15, pmp, deceased
RO, 2017, lung, 0, pmp, deceased
RO, 2017, heart/lung, -, pmp, deceased
RO, 2017, kidney, 51, num, living
RO, 2017, liver, 10, num, living
RO, 2017, pancreas, -, num, living
RO, 2017, heart, -, num, living
RO, 2017, lung, -, num, living
RO, 2017, heart/lung, -, num, living
RO, 2017, kidney, 2.55, pmp, living
RO, 2017, liver, 0.5, pmp, living
RO, 2017, pancreas, -, pmp, living
RO, 2017, heart, -, pmp, living
RO, 2017, lung, -, pmp, living
RO, 2017, heart/lung, -, pmp, living
RO, 2018, kidney, 119, num, deceased
RO, 2018, liver, 69, num, deceased
RO, 2018, pancreas, 0, num, deceased
RO, 2018, heart, 7, num, deceased
RO, 2018, lung, 4, num, deceased
RO, 2018, heart/lung, -, num, deceased
RO, 2018, kidney, 5.95, pmp, deceased
RO, 2018, liver, 3.45, pmp, deceased
RO, 2018, pancreas, 0, pmp, deceased
RO, 2018, heart, 0.35, pmp, deceased
RO, 2018, lung, 0.2, pmp, deceased
RO, 2018, heart/lung, -, pmp, deceased
RO, 2018, kidney, 64, num, living
RO, 2018, liver, 11, num, living
RO, 2018, pancreas, -, num, living
RO, 2018, heart, -, num, living
RO, 2018, lung, -, num, living
RO, 2018, heart/lung, -, num, living
RO, 2018, kidney, 3.20, pmp, living
RO, 2018, liver, 0.55, pmp, living
RO, 2018, pancreas, -, pmp, living
RO, 2018, heart, -, pmp, living
RO, 2018, lung, -, pmp, living
RO, 2018, heart/lung, -, pmp, living
RU, 2017, kidney, 973, num, deceased
RU, 2017, liver, 308, num, deceased
RU, 2017, pancreas, 6, num, deceased
RU, 2017, heart, 252, num, deceased
RU, 2017, lung, 25, num, deceased
RU, 2017, heart/lung, -, num, deceased
RU, 2017, kidney, 6.63, pmp, deceased
RU, 2017, liver, 2.10, pmp, deceased
RU, 2017, pancreas, 0.04, pmp, deceased
RU, 2017, heart, 1.72, pmp, deceased
RU, 2017, lung, 0.17, pmp, deceased
RU, 2017, heart/lung, -, pmp, deceased
RU, 2017, kidney, 201, num, living
RU, 2017, liver, 131, num, living
RU, 2017, pancreas, -, num, living
RU, 2017, heart, -, num, living
RU, 2017, lung, -, num, living
RU, 2017, heart/lung, -, num, living
RU, 2017, kidney, 1.37, pmp, living
RU, 2017, liver, 0.89, pmp, living
RU, 2017, pancreas, -, pmp, living
RU, 2017, heart, -, pmp, living
RU, 2017, lung, -, pmp, living
RU, 2017, heart/lung, -, pmp, living
RU, 2017, kidney, 973, num, deceased
RU, 2017, liver, 308, num, deceased
RU, 2017, pancreas, 6, num, deceased
RU, 2017, heart, 252, num, deceased
RU, 2017, lung, 25, num, deceased
RU, 2017, heart/lung, -, num, deceased
RU, 2017, kidney, 6.63, pmp, deceased
RU, 2017, liver, 2.10, pmp, deceased
RU, 2017, pancreas, 0.04, pmp, deceased
RU, 2017, heart, 1.72, pmp, deceased
RU, 2017, lung, 0.17, pmp, deceased
RU, 2017, heart/lung, -, pmp, deceased
RU, 2017, kidney, 201, num, living
RU, 2017, liver, 131, num, living
RU, 2017, pancreas, -, num, living
RU, 2017, heart, -, num, living
RU, 2017, lung, -, num, living
RU, 2017, heart/lung, -, num, living
RU, 2017, kidney, 1.37, pmp, living
RU, 2017, liver, 0.89, pmp, living
RU, 2017, pancreas, -, pmp, living
RU, 2017, heart, -, pmp, living
RU, 2017, lung, -, pmp, living
RU, 2017, heart/lung, -, pmp, living
RU, 2017, kidney, 973, num, deceased
RU, 2017, liver, 308, num, deceased
RU, 2017, pancreas, 6, num, deceased
RU, 2017, heart, 252, num, deceased
RU, 2017, lung, 25, num, deceased
RU, 2017, heart/lung, -, num, deceased
RU, 2017, kidney, 6.63, pmp, deceased
RU, 2017, liver, 2.10, pmp, deceased
RU, 2017, pancreas, 0.04, pmp, deceased
RU, 2017, heart, 1.72, pmp, deceased
RU, 2017, lung, 0.17, pmp, deceased
RU, 2017, heart/lung, -, pmp, deceased
RU, 2017, kidney, 201, num, living
RU, 2017, liver, 131, num, living
RU, 2017, pancreas, -, num, living
RU, 2017, heart, -, num, living
RU, 2017, lung, -, num, living
RU, 2017, heart/lung, -, num, living
RU, 2017, kidney, 1.37, pmp, living
RU, 2017, liver, 0.89, pmp, living
RU, 2017, pancreas, -, pmp, living
RU, 2017, heart, -, pmp, living
RU, 2017, lung, -, pmp, living
RU, 2017, heart/lung, -, pmp, living
RU, 2017, kidney, 973, num, deceased
RU, 2017, liver, 308, num, deceased
RU, 2017, pancreas, 6, num, deceased
RU, 2017, heart, 252, num, deceased
RU, 2017, lung, 25, num, deceased
RU, 2017, heart/lung, -, num, deceased
RU, 2017, kidney, 6.63, pmp, deceased
RU, 2017, liver, 2.10, pmp, deceased
