BD, 1993, kidney, 0, num, deceased
BR, 2009, pancreas, 0.8, pmp, deceased
BR, 2009, heart, 1.10, pmp, deceased
BR, 2009, lung, 0.2, pmp, deceased
BR, 2009, heart/lung, -, pmp, deceased
BR, 2009, kidney, 1717, num, living
BR, 2009, liver, 121, num, living
BR, 2009, pancreas, -, num, living
BR, 2009, heart, -, num, living
BR, 2009, lung, -, num, living
BR, 2009, heart/lung, -, num, living
BR, 2009, kidney, 9, pmp, living
BR, 2009, liver, 0.6, pmp, living
BR, 2009, pancreas, -, pmp, living
BR, 2009, heart, -, pmp, living
BR, 2009, lung, -, pmp, living
BR, 2009, heart/lung, -, pmp, living
BR, 2010, kidney, 2989, num, deceased
BR, 2010, liver, 1313, num, deceased
BR, 2010, pancreas, 133, num, deceased
BR, 2010, heart, 166, num, deceased
BR, 2010, lung, 22, num, deceased
BR, 2010, heart/lung, -, num, deceased
BR, 2010, kidney, 15.60, pmp, deceased
BR, 2010, liver, 6.80, pmp, deceased
BR, 2010, pancreas, 0.7, pmp, deceased
BR, 2010, heart, 0.9, pmp, deceased
BR, 2010, lung, 0.1, pmp, deceased
BR, 2010, heart/lung, -, pmp, deceased
BR, 2010, kidney, 1641, num, living
BR, 2010, liver, 100, num, living
BR, 2010, pancreas, -, num, living
BR, 2010, heart, -, num, living
BR, 2010, lung, -, num, living
BR, 2010, heart/lung, -, num, living
BR, 2010, kidney, 8.60, pmp, living
BR, 2010, liver, 0.5, pmp, living
BR, 2010, pancreas, -, pmp, living
BR, 2010, heart, -, pmp, living
BR, 2010, lung, -, pmp, living
BR, 2010, heart/lung, -, pmp, living
BR, 2011, kidney, 3314, num, deceased
BR, 2011, liver, 1388, num, deceased
BR, 2011, pancreas, 181, num, deceased
BR, 2011, heart, 160, num, deceased
BR, 2011, lung, 49, num, deceased
BR, 2011, heart/lung, -, num, deceased
BR, 2011, kidney, 17.40, pmp, deceased
BR, 2011, liver, 7.30, pmp, deceased
BR, 2011, pancreas, 0.9, pmp, deceased
BR, 2011, heart, 0.8, pmp, deceased
BR, 2011, lung, 0.3, pmp, deceased
BR, 2011, heart/lung, -, pmp, deceased
BR, 2011, kidney, 1645, num, living
BR, 2011, liver, 104, num, living
BR, 2011, pancreas, -, num, living
BR, 2011, heart, -, num, living
BR, 2011, lung, -, num, living
BR, 2011, heart/lung, -, num, living
BR, 2011, kidney, 8.62, pmp, living
BR, 2011, liver, 0.5, pmp, living
BR, 2011, pancreas, -, pmp, living
BR, 2011, heart, -, pmp, living
BR, 2011, lung, -, pmp, living
BR, 2011, heart/lung, -, pmp, living
BR, 2012, kidney, 3897, num, deceased
BR, 2012, liver, 1595, num, deceased
BR, 2012, pancreas, 150, num, deceased
BR, 2012, heart, 227, num, deceased
BR, 2012, lung, 69, num, deceased
BR, 2012, heart/lung, -, num, deceased
BR, 2012, kidney, 20.5, pmp, deceased
BR, 2012, liver, 8.40, pmp, deceased
BR, 2012, pancreas, 0.8, pmp, deceased
BR, 2012, heart, 1.20, pmp, deceased
BR, 2012, lung, 0.4, pmp, deceased
BR, 2012, heart/lung, -, pmp, deceased
BR, 2012, kidney, 1488, num, living
BR, 2012, liver, 117, num, living
BR, 2012, pancreas, -, num, living
BR, 2012, heart, -, num, living
BR, 2012, lung, -, num, living
BR, 2012, heart/lung, -, num, living
BR, 2012, kidney, 7.80, pmp, living
BR, 2012, liver, 0.6, pmp, living
BR, 2012, pancreas, -, pmp, living
BR, 2012, heart, -, pmp, living
BR, 2012, lung, -, pmp, living
BR, 2012, heart/lung, -, pmp, living
BR, 2013, kidney, 4060, num, deceased
BR, 2013, liver, 1587, num, deceased
BR, 2013, pancreas, 142, num, deceased
BR, 2013, heart, 271, num, deceased
BR, 2013, lung, 80, num, deceased
BR, 2013, heart/lung, -, num, deceased
BR, 2013, kidney, 21.30, pmp, deceased
BR, 2013, liver, 8.30, pmp, deceased
BR, 2013, pancreas, 0.7, pmp, deceased
BR, 2013, heart, 1.40, pmp, deceased
BR, 2013, lung, 0.4, pmp, deceased
BR, 2013, heart/lung, -, pmp, deceased
BR, 2013, kidney, 1373, num, living
BR, 2013, liver, 136, num, living
BR, 2013, pancreas, -, num, living
BR, 2013, heart, -, num, living
BR, 2013, lung, -, num, living
BR, 2013, heart/lung, -, num, living
BR, 2013, kidney, 7.20, pmp, living
BR, 2013, liver, 0.7, pmp, living
BR, 2013, pancreas, -, pmp, living
BR, 2013, heart, -, pmp, living
BR, 2013, lung, -, pmp, living
BR, 2013, heart/lung, -, pmp, living
BR, 2014, kidney, 4358, num, deceased
BR, 2014, liver, 1602, num, deceased
BR, 2014, pancreas, 126, num, deceased
BR, 2014, heart, 311, num, deceased
BR, 2014, lung, 66, num, deceased
BR, 2014, heart/lung, -, num, deceased
BR, 2014, kidney, 22.80, pmp, deceased
BR, 2014, liver, 8.40, pmp, deceased
BR, 2014, pancreas, 0.7, pmp, deceased
BR, 2014, heart, 1.60, pmp, deceased
BR, 2014, lung, 0.3, pmp, deceased
BR, 2014, heart/lung, -, pmp, deceased
BR, 2014, kidney, 1384, num, living
BR, 2014, liver, 150, num, living
BR, 2014, pancreas, -, num, living
BR, 2014, heart, -, num, living
BR, 2014, lung, -, num, living
BR, 2014, heart/lung, -, num, living
BR, 2014, kidney, 7.30, pmp, living
BR, 2014, liver, 0.8, pmp, living
BR, 2014, pancreas, -, pmp, living
BR, 2014, heart, -, pmp, living
BR, 2014, lung, -, pmp, living
BR, 2014, heart/lung, -, pmp, living
BR, 2015, kidney, 4478, num, deceased
BR, 2015, liver, 1655, num, deceased
BR, 2015, pancreas, 119, num, deceased
BR, 2015, heart, 353, num, deceased
BR, 2015, lung, 69, num, deceased
BR, 2015, heart/lung, -, num, deceased
BR, 2015, kidney, 22.10, pmp, deceased
BR, 2015, liver, 8.20, pmp, deceased
BR, 2015, pancreas, 0.6, pmp, deceased
BR, 2015, heart, 1.7, pmp, deceased
BR, 2015, lung, 0.3, pmp, deceased
BR, 2015, heart/lung, -, pmp, deceased
BR, 2015, kidney, 1170, num, living
BR, 2015, liver, 150, num, living
BR, 2015, pancreas, -, num, living
BR, 2015, heart, -, num, living
BR, 2015, lung, -, num, living
BR, 2015, heart/lung, -, num, living
BR, 2015, kidney, 5.80, pmp, living
BR, 2015, liver, 0.7, pmp, living
BR, 2015, pancreas, -, pmp, living
BR, 2015, heart, -, pmp, living
BR, 2015, lung, -, pmp, living
BR, 2015, heart/lung, -, pmp, living
BR, 2016, kidney, 4292, num, deceased
BR, 2016, liver, 1880, num, deceased
BR, 2016, pancreas, 134, num, deceased
BR, 2016, heart, 357, num, deceased
BR, 2016, lung, 92, num, deceased
BR, 2016, heart/lung, -, num, deceased
BR, 2016, kidney, 21, pmp, deceased
BR, 2016, liver, 9.20, pmp, deceased
BR, 2016, pancreas, 0.7, pmp, deceased
BR, 2016, heart, 1.7, pmp, deceased
BR, 2016, lung, 0.4, pmp, deceased
BR, 2016, heart/lung, -, pmp, deceased
BR, 2016, kidney, 1200, num, living
BR, 2016, liver, 157, num, living
BR, 2016, pancreas, -, num, living
BR, 2016, heart, -, num, living
BR, 2016, lung, -, num, living
BR, 2016, heart/lung, -, num, living
BR, 2016, kidney, 5.90, pmp, living
BR, 2016, liver, 0.8, pmp, living
BR, 2016, pancreas, -, pmp, living
BR, 2016, heart, -, pmp, living
BR, 2016, lung, -, pmp, living
BR, 2016, heart/lung, -, pmp, living
BR, 2017, kidney, 4793, num, deceased
BR, 2017, liver, 1927, num, deceased
BR, 2017, pancreas, 112, num, deceased
BR, 2017, heart, 380, num, deceased
BR, 2017, lung, 112, num, deceased
BR, 2017, heart/lung, -, num, deceased
BR, 2017, kidney, 23.30, pmp, deceased
BR, 2017, liver, 9.35, pmp, deceased
BR, 2017, pancreas, 0.5, pmp, deceased
BR, 2017, heart, 1.8, pmp, deceased
BR, 2017, lung, 0.5, pmp, deceased
BR, 2017, heart/lung, -, pmp, deceased
BR, 2017, kidney, 1136, num, living
BR, 2017, liver, 186, num, living
BR, 2017, pancreas, -, num, living
BR, 2017, heart, -, num, living
BR, 2017, lung, -, num, living
BR, 2017, heart/lung, -, num, living
BR, 2017, kidney, 5.5, pmp, living
BR, 2017, liver, 0.89, pmp, living
BR, 2017, pancreas, -, pmp, living
BR, 2017, heart, -, pmp, living
BR, 2017, lung, -, pmp, living
BR, 2017, heart/lung, -, pmp, living
BR, 2017, kidney, 4793, num, deceased
BR, 2017, liver, 1927, num, deceased
BR, 2017, pancreas, 112, num, deceased
BR, 2017, heart, 380, num, deceased
BR, 2017, lung, 112, num, deceased
BR, 2017, heart/lung, -, num, deceased
BR, 2017, kidney, 23.30, pmp, deceased
BR, 2017, liver, 9.35, pmp, deceased
BR, 2017, pancreas, 0.5, pmp, deceased
BR, 2017, heart, 1.8, pmp, deceased
BR, 2017, lung, 0.5, pmp, deceased
BR, 2017, heart/lung, -, pmp, deceased
BR, 2017, kidney, 1136, num, living
BR, 2017, liver, 186, num, living
BR, 2017, pancreas, -, num, living
BR, 2017, heart, -, num, living
BR, 2017, lung, -, num, living
BR, 2017, heart/lung, -, num, living
BR, 2017, kidney, 5.5, pmp, living
BR, 2017, liver, 0.89, pmp, living
BR, 2017, pancreas, -, pmp, living
BR, 2017, heart, -, pmp, living
BR, 2017, lung, -, pmp, living
BR, 2017, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2004, kidney, 0, num, deceased
BN, 2004, liver, 0, num, deceased
BN, 2004, pancreas, 0, num, deceased
BN, 2004, heart, 0, num, deceased
BN, 2004, lung, 0, num, deceased
BN, 2004, heart/lung, -, num, deceased
BN, 2004, kidney, 0, pmp, deceased
BN, 2004, liver, 0, pmp, deceased
BN, 2004, pancreas, 0, pmp, deceased
BN, 2004, heart, 0, pmp, deceased
BN, 2004, lung, 0, pmp, deceased
BN, 2004, heart/lung, -, pmp, deceased
BN, 2004, kidney, 3, num, living
BN, 2004, liver, 0, num, living
BN, 2004, pancreas, -, num, living
BN, 2004, heart, -, num, living
BN, 2004, lung, -, num, living
BN, 2004, heart/lung, -, num, living
BN, 2004, kidney, 8.30, pmp, living
BN, 2004, liver, 0, pmp, living
BN, 2004, pancreas, -, pmp, living
BN, 2004, heart, -, pmp, living
BN, 2004, lung, -, pmp, living
BN, 2004, heart/lung, -, pmp, living
BN, 2005, kidney, 0, num, deceased
BN, 2005, liver, 0, num, deceased
BN, 2005, pancreas, 0, num, deceased
BN, 2005, heart, 0, num, deceased
BN, 2005, lung, 0, num, deceased
BN, 2005, heart/lung, -, num, deceased
BN, 2005, kidney, 0, pmp, deceased
BN, 2005, liver, 0, pmp, deceased
BN, 2005, pancreas, 0, pmp, deceased
BN, 2005, heart, 0, pmp, deceased
BN, 2005, lung, 0, pmp, deceased
BN, 2005, heart/lung, -, pmp, deceased
BN, 2005, kidney, 4, num, living
BN, 2005, liver, 0, num, living
BN, 2005, pancreas, -, num, living
BN, 2005, heart, -, num, living
BN, 2005, lung, -, num, living
BN, 2005, heart/lung, -, num, living
BN, 2005, kidney, 11, pmp, living
BN, 2005, liver, 0, pmp, living
BN, 2005, pancreas, -, pmp, living
BN, 2005, heart, -, pmp, living
BN, 2005, lung, -, pmp, living
BN, 2005, heart/lung, -, pmp, living
BN, 2006, kidney, 1, num, deceased
BN, 2006, liver, 0, num, deceased
BN, 2006, pancreas, 0, num, deceased
BN, 2006, heart, 0, num, deceased
BN, 2006, lung, 0, num, deceased
BN, 2006, heart/lung, -, num, deceased
BN, 2006, kidney, 2.80, pmp, deceased
BN, 2006, liver, 0, pmp, deceased
BN, 2006, pancreas, 0, pmp, deceased
BN, 2006, heart, 0, pmp, deceased
BN, 2006, lung, 0, pmp, deceased
BN, 2006, heart/lung, -, pmp, deceased
BN, 2006, kidney, 5, num, living
BN, 2006, liver, 0, num, living
BN, 2006, pancreas, -, num, living
BN, 2006, heart, -, num, living
BN, 2006, lung, -, num, living
BN, 2006, heart/lung, -, num, living
BN, 2006, kidney, 13.40, pmp, living
BN, 2006, liver, 0, pmp, living
BN, 2006, pancreas, -, pmp, living
BN, 2006, heart, -, pmp, living
BN, 2006, lung, -, pmp, living
BN, 2006, heart/lung, -, pmp, living
BN, 2007, kidney, 1, num, deceased
BN, 2007, liver, 0, num, deceased
BN, 2007, pancreas, 0, num, deceased
BN, 2007, heart, 0, num, deceased
BN, 2007, lung, 0, num, deceased
BN, 2007, heart/lung, -, num, deceased
BN, 2007, kidney, 2.70, pmp, deceased
BN, 2007, liver, 0, pmp, deceased
BN, 2007, pancreas, 0, pmp, deceased
BN, 2007, heart, 0, pmp, deceased
BN, 2007, lung, 0, pmp, deceased
BN, 2007, heart/lung, -, pmp, deceased
BN, 2007, kidney, 4, num, living
BN, 2007, liver, 0, num, living
BN, 2007, pancreas, -, num, living
BN, 2007, heart, -, num, living
BN, 2007, lung, -, num, living
BN, 2007, heart/lung, -, num, living
BN, 2007, kidney, 10.5, pmp, living
BN, 2007, liver, 0, pmp, living
BN, 2007, pancreas, -, pmp, living
BN, 2007, heart, -, pmp, living
BN, 2007, lung, -, pmp, living
BN, 2007, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
BN, 2009, heart, -, num, living
BN, 2009, lung, -, num, living
BN, 2009, heart/lung, -, num, living
BN, 2009, kidney, 5.20, pmp, living
BN, 2009, liver, 0, pmp, living
BN, 2009, pancreas, -, pmp, living
BN, 2009, heart, -, pmp, living
BN, 2009, lung, -, pmp, living
BN, 2009, heart/lung, -, pmp, living
BN, 2009, kidney, 0, num, deceased
BN, 2009, liver, 0, num, deceased
BN, 2009, pancreas, 0, num, deceased
BN, 2009, heart, 0, num, deceased
BN, 2009, lung, 0, num, deceased
BN, 2009, heart/lung, -, num, deceased
BN, 2009, kidney, 0, pmp, deceased
BN, 2009, liver, 0, pmp, deceased
BN, 2009, pancreas, 0, pmp, deceased
BN, 2009, heart, 0, pmp, deceased
BN, 2009, lung, 0, pmp, deceased
BN, 2009, heart/lung, -, pmp, deceased
BN, 2009, kidney, 2, num, living
BN, 2009, liver, 0, num, living
BN, 2009, pancreas, -, num, living
