KW, 2017, kidney, 29, num, deceased
LY, 2012, pancreas, 0, num, deceased
LY, 2012, heart, 0, num, deceased
LY, 2012, lung, 0, num, deceased
LY, 2012, heart/lung, -, num, deceased
LY, 2012, kidney, 0, pmp, deceased
LY, 2012, liver, 0, pmp, deceased
LY, 2012, pancreas, 0, pmp, deceased
LY, 2012, heart, 0, pmp, deceased
LY, 2012, lung, 0, pmp, deceased
LY, 2012, heart/lung, -, pmp, deceased
LY, 2012, kidney, 0, num, living
LY, 2012, liver, 0, num, living
LY, 2012, pancreas, -, num, living
LY, 2012, heart, -, num, living
LY, 2012, lung, -, num, living
LY, 2012, heart/lung, -, num, living
LY, 2012, kidney, 0, pmp, living
LY, 2012, liver, 0, pmp, living
LY, 2012, pancreas, -, pmp, living
LY, 2012, heart, -, pmp, living
LY, 2012, lung, -, pmp, living
LY, 2012, heart/lung, -, pmp, living
LY, 2012, kidney, 0, num, deceased
LY, 2012, liver, 0, num, deceased
LY, 2012, pancreas, 0, num, deceased
LY, 2012, heart, 0, num, deceased
LY, 2012, lung, 0, num, deceased
LY, 2012, heart/lung, -, num, deceased
LY, 2012, kidney, 0, pmp, deceased
LY, 2012, liver, 0, pmp, deceased
LY, 2012, pancreas, 0, pmp, deceased
LY, 2012, heart, 0, pmp, deceased
LY, 2012, lung, 0, pmp, deceased
LY, 2012, heart/lung, -, pmp, deceased
LY, 2012, kidney, 0, num, living
LY, 2012, liver, 0, num, living
LY, 2012, pancreas, -, num, living
LY, 2012, heart, -, num, living
LY, 2012, lung, -, num, living
LY, 2012, heart/lung, -, num, living
LY, 2012, kidney, 0, pmp, living
LY, 2012, liver, 0, pmp, living
LY, 2012, pancreas, -, pmp, living
LY, 2012, heart, -, pmp, living
LY, 2012, lung, -, pmp, living
LY, 2012, heart/lung, -, pmp, living
LY, 2012, kidney, 0, num, deceased
LY, 2012, liver, 0, num, deceased
LY, 2012, pancreas, 0, num, deceased
LY, 2012, heart, 0, num, deceased
LY, 2012, lung, 0, num, deceased
LY, 2012, heart/lung, -, num, deceased
LY, 2012, kidney, 0, pmp, deceased
LY, 2012, liver, 0, pmp, deceased
LY, 2012, pancreas, 0, pmp, deceased
LY, 2012, heart, 0, pmp, deceased
LY, 2012, lung, 0, pmp, deceased
LY, 2012, heart/lung, -, pmp, deceased
LY, 2012, kidney, 0, num, living
LY, 2012, liver, 0, num, living
LY, 2012, pancreas, -, num, living
LY, 2012, heart, -, num, living
LY, 2012, lung, -, num, living
LY, 2012, heart/lung, -, num, living
LY, 2012, kidney, 0, pmp, living
LY, 2012, liver, 0, pmp, living
LY, 2012, pancreas, -, pmp, living
LY, 2012, heart, -, pmp, living
LY, 2012, lung, -, pmp, living
LY, 2012, heart/lung, -, pmp, living
LY, 2012, kidney, 0, num, deceased
LY, 2012, liver, 0, num, deceased
LY, 2012, pancreas, 0, num, deceased
LY, 2012, heart, 0, num, deceased
LY, 2012, lung, 0, num, deceased
LY, 2012, heart/lung, -, num, deceased
LY, 2012, kidney, 0, pmp, deceased
LY, 2012, liver, 0, pmp, deceased
LY, 2012, pancreas, 0, pmp, deceased
LY, 2012, heart, 0, pmp, deceased
LY, 2012, lung, 0, pmp, deceased
LY, 2012, heart/lung, -, pmp, deceased
LY, 2012, kidney, 0, num, living
LY, 2012, liver, 0, num, living
LY, 2012, pancreas, -, num, living
LY, 2012, heart, -, num, living
LY, 2012, lung, -, num, living
LY, 2012, heart/lung, -, num, living
LY, 2012, kidney, 0, pmp, living
LY, 2012, liver, 0, pmp, living
LY, 2012, pancreas, -, pmp, living
LY, 2012, heart, -, pmp, living
LY, 2012, lung, -, pmp, living
LY, 2012, heart/lung, -, pmp, living
LT, 2018, kidney, 74, num, deceased
LT, 2018, liver, 19, num, deceased
LT, 2018, pancreas, 0, num, deceased
LT, 2018, heart, 10, num, deceased
LT, 2018, lung, 0, num, deceased
LT, 2018, heart/lung, -, num, deceased
LT, 2018, kidney, 26.40, pmp, deceased
LT, 2018, liver, 6.80, pmp, deceased
LT, 2018, pancreas, 0, pmp, deceased
LT, 2018, heart, 3.60, pmp, deceased
LT, 2018, lung, 0, pmp, deceased
LT, 2018, heart/lung, -, pmp, deceased
LT, 2018, kidney, 11, num, living
LT, 2018, liver, 0, num, living
LT, 2018, pancreas, -, num, living
LT, 2018, heart, -, num, living
LT, 2018, lung, -, num, living
LT, 2018, heart/lung, -, num, living
LT, 2018, kidney, 3.9, pmp, living
LT, 2018, liver, 0, pmp, living
LT, 2018, pancreas, -, pmp, living
LT, 2018, heart, -, pmp, living
LT, 2018, lung, -, pmp, living
LT, 2018, heart/lung, -, pmp, living
LT, 2018, kidney, 74, num, deceased
LT, 2018, liver, 19, num, deceased
LT, 2018, pancreas, 0, num, deceased
LT, 2018, heart, 10, num, deceased
LT, 2018, lung, 0, num, deceased
LT, 2018, heart/lung, -, num, deceased
LT, 2018, kidney, 26.40, pmp, deceased
LT, 2018, liver, 6.80, pmp, deceased
LT, 2018, pancreas, 0, pmp, deceased
LT, 2018, heart, 3.60, pmp, deceased
LT, 2018, lung, 0, pmp, deceased
LT, 2018, heart/lung, -, pmp, deceased
LT, 2018, kidney, 11, num, living
LT, 2018, liver, 0, num, living
LT, 2018, pancreas, -, num, living
LT, 2018, heart, -, num, living
LT, 2018, lung, -, num, living
LT, 2018, heart/lung, -, num, living
LT, 2018, kidney, 3.9, pmp, living
LT, 2018, liver, 0, pmp, living
LT, 2018, pancreas, -, pmp, living
LT, 2018, heart, -, pmp, living
LT, 2018, lung, -, pmp, living
LT, 2018, heart/lung, -, pmp, living
LT, 2018, kidney, 74, num, deceased
LT, 2018, liver, 19, num, deceased
LT, 2018, pancreas, 0, num, deceased
LT, 2018, heart, 10, num, deceased
LT, 2018, lung, 0, num, deceased
LT, 2018, heart/lung, -, num, deceased
LT, 2018, kidney, 26.40, pmp, deceased
LT, 2018, liver, 6.80, pmp, deceased
LT, 2018, pancreas, 0, pmp, deceased
LT, 2018, heart, 3.60, pmp, deceased
LT, 2018, lung, 0, pmp, deceased
LT, 2018, heart/lung, -, pmp, deceased
LT, 2018, kidney, 11, num, living
LT, 2018, liver, 0, num, living
LT, 2018, pancreas, -, num, living
LT, 2018, heart, -, num, living
LT, 2018, lung, -, num, living
LT, 2018, heart/lung, -, num, living
LT, 2018, kidney, 3.9, pmp, living
LT, 2018, liver, 0, pmp, living
LT, 2018, pancreas, -, pmp, living
LT, 2018, heart, -, pmp, living
LT, 2018, lung, -, pmp, living
LT, 2018, heart/lung, -, pmp, living
LT, 2018, kidney, 74, num, deceased
LT, 2018, liver, 19, num, deceased
LT, 2018, pancreas, 0, num, deceased
LT, 2018, heart, 10, num, deceased
LT, 2018, lung, 0, num, deceased
LT, 2018, heart/lung, -, num, deceased
LT, 2018, kidney, 26.40, pmp, deceased
LT, 2018, liver, 6.80, pmp, deceased
LT, 2018, pancreas, 0, pmp, deceased
LT, 2018, heart, 3.60, pmp, deceased
LT, 2018, lung, 0, pmp, deceased
LT, 2018, heart/lung, -, pmp, deceased
LT, 2018, kidney, 11, num, living
LT, 2018, liver, 0, num, living
LT, 2018, pancreas, -, num, living
LT, 2018, heart, -, num, living
LT, 2018, lung, -, num, living
LT, 2018, heart/lung, -, num, living
LT, 2018, kidney, 3.9, pmp, living
LT, 2018, liver, 0, pmp, living
LT, 2018, pancreas, -, pmp, living
LT, 2018, heart, -, pmp, living
LT, 2018, lung, -, pmp, living
LT, 2018, heart/lung, -, pmp, living
LT, 2018, kidney, 74, num, deceased
LT, 2018, liver, 19, num, deceased
LT, 2018, pancreas, 0, num, deceased
LT, 2018, heart, 10, num, deceased
LT, 2018, lung, 0, num, deceased
LT, 2018, heart/lung, -, num, deceased
LT, 2018, kidney, 26.40, pmp, deceased
LT, 2018, liver, 6.80, pmp, deceased
LT, 2018, pancreas, 0, pmp, deceased
LT, 2018, heart, 3.60, pmp, deceased
LT, 2018, lung, 0, pmp, deceased
LT, 2018, heart/lung, -, pmp, deceased
LT, 2018, kidney, 11, num, living
LT, 2018, liver, 0, num, living
LT, 2018, pancreas, -, num, living
LT, 2018, heart, -, num, living
LT, 2018, lung, -, num, living
LT, 2018, heart/lung, -, num, living
LT, 2018, kidney, 3.9, pmp, living
LT, 2018, liver, 0, pmp, living
LT, 2018, pancreas, -, pmp, living
LT, 2018, heart, -, pmp, living
LT, 2018, lung, -, pmp, living
LT, 2018, heart/lung, -, pmp, living
LT, 2018, kidney, 74, num, deceased
LT, 2018, liver, 19, num, deceased
LT, 2018, pancreas, 0, num, deceased
LT, 2018, heart, 10, num, deceased
LT, 2018, lung, 0, num, deceased
LT, 2018, heart/lung, -, num, deceased
LT, 2018, kidney, 26.40, pmp, deceased
LT, 2018, liver, 6.80, pmp, deceased
LT, 2018, pancreas, 0, pmp, deceased
LT, 2018, heart, 3.60, pmp, deceased
LT, 2018, lung, 0, pmp, deceased
LT, 2018, heart/lung, -, pmp, deceased
LT, 2018, kidney, 11, num, living
LT, 2018, liver, 0, num, living
LT, 2018, pancreas, -, num, living
LT, 2018, heart, -, num, living
LT, 2018, lung, -, num, living
LT, 2018, heart/lung, -, num, living
LT, 2018, kidney, 3.9, pmp, living
LT, 2018, liver, 0, pmp, living
LT, 2018, pancreas, -, pmp, living
LT, 2018, heart, -, pmp, living
LT, 2018, lung, -, pmp, living
LT, 2018, heart/lung, -, pmp, living
LT, 2018, kidney, 74, num, deceased
LT, 2018, liver, 19, num, deceased
LT, 2018, pancreas, 0, num, deceased
LT, 2018, heart, 10, num, deceased
LT, 2018, lung, 0, num, deceased
LT, 2018, heart/lung, -, num, deceased
LT, 2018, kidney, 26.40, pmp, deceased
LT, 2018, liver, 6.80, pmp, deceased
LT, 2018, pancreas, 0, pmp, deceased
LT, 2018, heart, 3.60, pmp, deceased
LT, 2018, lung, 0, pmp, deceased
LT, 2018, heart/lung, -, pmp, deceased
LT, 2018, kidney, 11, num, living
LT, 2018, liver, 0, num, living
LT, 2018, pancreas, -, num, living
LT, 2018, heart, -, num, living
LT, 2018, lung, -, num, living
LT, 2018, heart/lung, -, num, living
LT, 2018, kidney, 3.9, pmp, living
LT, 2018, liver, 0, pmp, living
LT, 2018, pancreas, -, pmp, living
LT, 2018, heart, -, pmp, living
LT, 2018, lung, -, pmp, living
LT, 2018, heart/lung, -, pmp, living
LT, 2018, kidney, 74, num, deceased
LT, 2018, liver, 19, num, deceased
LT, 2018, pancreas, 0, num, deceased
LT, 2018, heart, 10, num, deceased
LT, 2018, lung, 0, num, deceased
LT, 2018, heart/lung, -, num, deceased
LT, 2018, kidney, 26.40, pmp, deceased
LT, 2018, liver, 6.80, pmp, deceased
LT, 2018, pancreas, 0, pmp, deceased
LT, 2018, heart, 3.60, pmp, deceased
LT, 2018, lung, 0, pmp, deceased
LT, 2018, heart/lung, -, pmp, deceased
LT, 2018, kidney, 11, num, living
LT, 2018, liver, 0, num, living
LT, 2018, pancreas, -, num, living
LT, 2018, heart, -, num, living
LT, 2018, lung, -, num, living
LT, 2018, heart/lung, -, num, living
LT, 2018, kidney, 3.9, pmp, living
LT, 2018, liver, 0, pmp, living
LT, 2018, pancreas, -, pmp, living
LT, 2018, heart, -, pmp, living
LT, 2018, lung, -, pmp, living
LT, 2018, heart/lung, -, pmp, living
LT, 2018, kidney, 74, num, deceased
LT, 2018, liver, 19, num, deceased
LT, 2018, pancreas, 0, num, deceased
LT, 2018, heart, 10, num, deceased
LT, 2018, lung, 0, num, deceased
LT, 2018, heart/lung, -, num, deceased
LT, 2018, kidney, 26.40, pmp, deceased
LT, 2018, liver, 6.80, pmp, deceased
LT, 2018, pancreas, 0, pmp, deceased
LT, 2018, heart, 3.60, pmp, deceased
LT, 2018, lung, 0, pmp, deceased
LT, 2018, heart/lung, -, pmp, deceased
LT, 2018, kidney, 11, num, living
LT, 2018, liver, 0, num, living
LT, 2018, pancreas, -, num, living
LT, 2018, heart, -, num, living
LT, 2018, lung, -, num, living
LT, 2018, heart/lung, -, num, living
LT, 2018, kidney, 3.9, pmp, living
LT, 2018, liver, 0, pmp, living
LT, 2018, pancreas, -, pmp, living
LT, 2018, heart, -, pmp, living
LT, 2018, lung, -, pmp, living
LT, 2018, heart/lung, -, pmp, living
LT, 2002, kidney, 45, num, deceased
LT, 2002, liver, 1, num, deceased
LT, 2002, pancreas, 0, num, deceased
LT, 2002, heart, 5, num, deceased
LT, 2002, lung, 0, num, deceased
LT, 2002, heart/lung, -, num, deceased
LT, 2002, kidney, 13.20, pmp, deceased
LT, 2002, liver, 0.3, pmp, deceased
LT, 2002, pancreas, 0, pmp, deceased
LT, 2002, heart, 1.5, pmp, deceased
LT, 2002, lung, 0, pmp, deceased
LT, 2002, heart/lung, -, pmp, deceased
LT, 2002, kidney, 9, num, living
LT, 2002, liver, 0, num, living
LT, 2002, pancreas, -, num, living
LT, 2002, heart, -, num, living
LT, 2002, lung, -, num, living
LT, 2002, heart/lung, -, num, living
LT, 2002, kidney, 2.60, pmp, living
LT, 2002, liver, 0, pmp, living
LT, 2002, pancreas, -, pmp, living
LT, 2002, heart, -, pmp, living
LT, 2002, lung, -, pmp, living
LT, 2002, heart/lung, -, pmp, living
LT, 2003, kidney, 54, num, deceased
LT, 2003, liver, 0, num, deceased
LT, 2003, pancreas, 0, num, deceased
LT, 2003, heart, 4, num, deceased
LT, 2003, lung, 0, num, deceased
LT, 2003, heart/lung, -, num, deceased
LT, 2003, kidney, 15.90, pmp, deceased
LT, 2003, liver, 0, pmp, deceased
LT, 2003, pancreas, 0, pmp, deceased
LT, 2003, heart, 1.20, pmp, deceased
LT, 2003, lung, 0, pmp, deceased
LT, 2003, heart/lung, -, pmp, deceased
LT, 2003, kidney, 11, num, living
LT, 2003, liver, 0, num, living
LT, 2003, pancreas, -, num, living
LT, 2003, heart, -, num, living
LT, 2003, lung, -, num, living
LT, 2003, heart/lung, -, num, living
LT, 2003, kidney, 3.20, pmp, living
LT, 2003, liver, 0, pmp, living
LT, 2003, pancreas, -, pmp, living
LT, 2003, heart, -, pmp, living
LT, 2003, lung, -, pmp, living
LT, 2003, heart/lung, -, pmp, living
LT, 2004, kidney, 57, num, deceased
LT, 2004, liver, 0, num, deceased
LT, 2004, pancreas, 0, num, deceased
LT, 2004, heart, 7, num, deceased
LT, 2004, lung, 0, num, deceased
LT, 2004, heart/lung, -, num, deceased
LT, 2004, kidney, 16.80, pmp, deceased
LT, 2004, liver, 0, pmp, deceased
LT, 2004, pancreas, 0, pmp, deceased
LT, 2004, heart, 2.10, pmp, deceased
LT, 2004, lung, 0, pmp, deceased
LT, 2004, heart/lung, -, pmp, deceased
LT, 2004, kidney, 4, num, living
LT, 2004, liver, 0, num, living
LT, 2004, pancreas, -, num, living
LT, 2004, heart, -, num, living
LT, 2004, lung, -, num, living
LT, 2004, heart/lung, -, num, living
LT, 2004, kidney, 1.7, pmp, living
LT, 2004, liver, 0, pmp, living
LT, 2004, pancreas, -, pmp, living
LT, 2004, heart, -, pmp, living
LT, 2004, lung, -, pmp, living
LT, 2004, heart/lung, -, pmp, living
LT, 2005, kidney, 61, num, deceased
LT, 2005, liver, 3, num, deceased
LT, 2005, pancreas, 0, num, deceased
LT, 2005, heart, 7, num, deceased
LT, 2005, lung, 0, num, deceased
LT, 2005, heart/lung, -, num, deceased
LT, 2005, kidney, 17.90, pmp, deceased
LT, 2005, liver, 0.9, pmp, deceased
LT, 2005, pancreas, 0, pmp, deceased
LT, 2005, heart, 2.10, pmp, deceased
LT, 2005, lung, 0, pmp, deceased
LT, 2005, heart/lung, -, pmp, deceased
LT, 2005, kidney, 4, num, living
LT, 2005, liver, 0, num, living
LT, 2005, pancreas, -, num, living
LT, 2005, heart, -, num, living
LT, 2005, lung, -, num, living
LT, 2005, heart/lung, -, num, living
LT, 2005, kidney, 1.7, pmp, living
LT, 2005, liver, 0, pmp, living
LT, 2005, pancreas, -, pmp, living
LT, 2005, heart, -, pmp, living
LT, 2005, lung, -, pmp, living
LT, 2005, heart/lung, -, pmp, living
LT, 2006, kidney, 54, num, deceased
LT, 2006, liver, 3, num, deceased
LT, 2006, pancreas, 0, num, deceased
LT, 2006, heart, 10, num, deceased
LT, 2006, lung, 0, num, deceased
LT, 2006, heart/lung, -, num, deceased
LT, 2006, kidney, 15.90, pmp, deceased
LT, 2006, liver, 0.9, pmp, deceased
LT, 2006, pancreas, 0, pmp, deceased
LT, 2006, heart, 2.9, pmp, deceased
LT, 2006, lung, 0, pmp, deceased
LT, 2006, heart/lung, -, pmp, deceased
LT, 2006, kidney, 6, num, living
LT, 2006, liver, 0, num, living
LT, 2006, pancreas, -, num, living
LT, 2006, heart, -, num, living
LT, 2006, lung, -, num, living
LT, 2006, heart/lung, -, num, living
LT, 2006, kidney, 1.8, pmp, living
LT, 2006, liver, 0, pmp, living
LT, 2006, pancreas, -, pmp, living
LT, 2006, heart, -, pmp, living
LT, 2006, lung, -, pmp, living
LT, 2006, heart/lung, -, pmp, living
LT, 2007, kidney, 83, num, deceased
LT, 2007, liver, 8, num, deceased
LT, 2007, pancreas, 0, num, deceased
LT, 2007, heart, 14, num, deceased
LT, 2007, lung, 0, num, deceased
LT, 2007, heart/lung, -, num, deceased
LT, 2007, kidney, 24.40, pmp, deceased
LT, 2007, liver, 2.30, pmp, deceased
LT, 2007, pancreas, 0, pmp, deceased
LT, 2007, heart, 4.10, pmp, deceased
LT, 2007, lung, 0, pmp, deceased
LT, 2007, heart/lung, -, pmp, deceased
LT, 2007, kidney, 9, num, living
LT, 2007, liver, 1, num, living
LT, 2007, pancreas, -, num, living
LT, 2007, heart, -, num, living
LT, 2007, lung, -, num, living
LT, 2007, heart/lung, -, num, living
LT, 2007, kidney, 2.70, pmp, living
LT, 2007, liver, 0.3, pmp, living
LT, 2007, pancreas, -, pmp, living
LT, 2007, heart, -, pmp, living
LT, 2007, lung, -, pmp, living
LT, 2007, heart/lung, -, pmp, living
LT, 2008, kidney, 42, num, deceased
LT, 2008, liver, 6, num, deceased
LT, 2008, pancreas, 0, num, deceased
LT, 2008, heart, 5, num, deceased
LT, 2008, lung, 0, num, deceased
LT, 2008, heart/lung, -, num, deceased
LT, 2008, kidney, 12.40, pmp, deceased
LT, 2008, liver, 1.8, pmp, deceased
LT, 2008, pancreas, 0, pmp, deceased
LT, 2008, heart, 1.5, pmp, deceased
LT, 2008, lung, 0, pmp, deceased
LT, 2008, heart/lung, -, pmp, deceased
LT, 2008, kidney, 5, num, living
LT, 2008, liver, 0, num, living
LT, 2008, pancreas, -, num, living
LT, 2008, heart, -, num, living
LT, 2008, lung, -, num, living
LT, 2008, heart/lung, -, num, living
LT, 2008, kidney, 1.5, pmp, living
LT, 2008, liver, 0, pmp, living
LT, 2008, pancreas, -, pmp, living
LT, 2008, heart, -, pmp, living
LT, 2008, lung, -, pmp, living
LT, 2008, heart/lung, -, pmp, living
LT, 2009, kidney, 75, num, deceased
LT, 2009, liver, 7, num, deceased
LT, 2009, pancreas, 0, num, deceased
LT, 2009, heart, 7, num, deceased
LT, 2009, lung, 0, num, deceased
LT, 2009, heart/lung, -, num, deceased
LT, 2009, kidney, 22.10, pmp, deceased
LT, 2009, liver, 2.10, pmp, deceased
LT, 2009, pancreas, 0, pmp, deceased
LT, 2009, heart, 2.10, pmp, deceased
LT, 2009, lung, 0, pmp, deceased
LT, 2009, heart/lung, -, pmp, deceased
LT, 2009, kidney, 9, num, living
LT, 2009, liver, 0, num, living
LT, 2009, pancreas, -, num, living
LT, 2009, heart, -, num, living
LT, 2009, lung, -, num, living
LT, 2009, heart/lung, -, num, living
LT, 2009, kidney, 2.60, pmp, living
LT, 2009, liver, 0, pmp, living
LT, 2009, pancreas, -, pmp, living
LT, 2009, heart, -, pmp, living
LT, 2009, lung, -, pmp, living
LT, 2009, heart/lung, -, pmp, living
LT, 2010, kidney, 63, num, deceased
LT, 2010, liver, 13, num, deceased
LT, 2010, pancreas, 0, num, deceased
LT, 2010, heart, 10, num, deceased
LT, 2010, lung, 0, num, deceased
LT, 2010, heart/lung, -, num, deceased
LT, 2010, kidney, 19.10, pmp, deceased
LT, 2010, liver, 3.9, pmp, deceased
LT, 2010, pancreas, 0, pmp, deceased
LT, 2010, heart, 3, pmp, deceased
LT, 2010, lung, 0, pmp, deceased
LT, 2010, heart/lung, -, pmp, deceased
LT, 2010, kidney, 8, num, living
LT, 2010, liver, 0, num, living
LT, 2010, pancreas, -, num, living
LT, 2010, heart, -, num, living
LT, 2010, lung, -, num, living
LT, 2010, heart/lung, -, num, living
LT, 2010, kidney, 24, pmp, living
LT, 2010, liver, 0, pmp, living
LT, 2010, pancreas, -, pmp, living
LT, 2010, heart, -, pmp, living
LT, 2010, lung, -, pmp, living
LT, 2010, heart/lung, -, pmp, living
LT, 2011, kidney, 69, num, deceased
LT, 2011, liver, 12, num, deceased
LT, 2011, pancreas, 3, num, deceased
LT, 2011, heart, 5, num, deceased
LT, 2011, lung, 1, num, deceased
LT, 2011, heart/lung, -, num, deceased
LT, 2011, kidney, 21.56, pmp, deceased
LT, 2011, liver, 3.80, pmp, deceased
LT, 2011, pancreas, 0.9, pmp, deceased
LT, 2011, heart, 1.60, pmp, deceased
LT, 2011, lung, 0.3, pmp, deceased
LT, 2011, heart/lung, -, pmp, deceased
LT, 2011, kidney, 3, num, living
LT, 2011, liver, 0, num, living
LT, 2011, pancreas, -, num, living
LT, 2011, heart, -, num, living
LT, 2011, lung, -, num, living
LT, 2011, heart/lung, -, num, living
LT, 2011, kidney, 0.9, pmp, living
LT, 2011, liver, 0, pmp, living
LT, 2011, pancreas, -, pmp, living
LT, 2011, heart, -, pmp, living
LT, 2011, lung, -, pmp, living
LT, 2011, heart/lung, -, pmp, living
LT, 2012, kidney, 76, num, deceased
LT, 2012, liver, 15, num, deceased
LT, 2012, pancreas, 0, num, deceased
LT, 2012, heart, 9, num, deceased
LT, 2012, lung, 3, num, deceased
LT, 2012, heart/lung, -, num, deceased
LT, 2012, kidney, 25.33, pmp, deceased
LT, 2012, liver, 5, pmp, deceased
LT, 2012, pancreas, 0, pmp, deceased
LT, 2012, heart, 3, pmp, deceased
LT, 2012, lung, 1, pmp, deceased
LT, 2012, heart/lung, -, pmp, deceased
LT, 2012, kidney, 12, num, living
LT, 2012, liver, 0, num, living
LT, 2012, pancreas, -, num, living
LT, 2012, heart, -, num, living
LT, 2012, lung, -, num, living
LT, 2012, heart/lung, -, num, living
LT, 2012, kidney, 4, pmp, living
LT, 2012, liver, 0, pmp, living
LT, 2012, pancreas, -, pmp, living
LT, 2012, heart, -, pmp, living
LT, 2012, lung, -, pmp, living
LT, 2012, heart/lung, -, pmp, living
LT, 2013, kidney, 78, num, deceased
LT, 2013, liver, 13, num, deceased
LT, 2013, pancreas, 1, num, deceased
LT, 2013, heart, 10, num, deceased
LT, 2013, lung, 0, num, deceased
LT, 2013, heart/lung, -, num, deceased
LT, 2013, kidney, 26, pmp, deceased
LT, 2013, liver, 4.30, pmp, deceased
LT, 2013, pancreas, 0.3, pmp, deceased
LT, 2013, heart, 3.30, pmp, deceased
LT, 2013, lung, 0, pmp, deceased
LT, 2013, heart/lung, -, pmp, deceased
LT, 2013, kidney, 7, num, living
LT, 2013, liver, 0, num, living
