CA, 1993, kidney, 0, num, deceased
CO, 1998, heart, 23, num, deceased
CO, 1998, lung, 0, num, deceased
CO, 1998, heart/lung, -, num, deceased
CO, 1998, kidney, 1.7, pmp, deceased
CO, 1998, liver, 0.8, pmp, deceased
CO, 1998, pancreas, 0, pmp, deceased
CO, 1998, heart, 0.5, pmp, deceased
CO, 1998, lung, 0, pmp, deceased
CO, 1998, heart/lung, -, pmp, deceased
CO, 1998, kidney, 281, num, living
CO, 1998, liver, 0, num, living
CO, 1998, pancreas, -, num, living
CO, 1998, heart, -, num, living
CO, 1998, lung, -, num, living
CO, 1998, heart/lung, -, num, living
CO, 1998, kidney, 6.80, pmp, living
CO, 1998, liver, 0, pmp, living
CO, 1998, pancreas, -, pmp, living
CO, 1998, heart, -, pmp, living
CO, 1998, lung, -, pmp, living
CO, 1998, heart/lung, -, pmp, living
CO, 2017, kidney, 798, num, deceased
CO, 2017, liver, 243, num, deceased
CO, 2017, pancreas, 13, num, deceased
CO, 2017, heart, 75, num, deceased
CO, 2017, lung, 24, num, deceased
CO, 2017, heart/lung, -, num, deceased
CO, 2017, kidney, 16.25, pmp, deceased
CO, 2017, liver, 4.95, pmp, deceased
CO, 2017, pancreas, 0.26, pmp, deceased
CO, 2017, heart, 1.53, pmp, deceased
CO, 2017, lung, 0.49, pmp, deceased
CO, 2017, heart/lung, -, pmp, deceased
CO, 2017, kidney, 138, num, living
CO, 2017, liver, 39, num, living
CO, 2017, pancreas, -, num, living
CO, 2017, heart, -, num, living
CO, 2017, lung, -, num, living
CO, 2017, heart/lung, -, num, living
CO, 2017, kidney, 2.81, pmp, living
CO, 2017, liver, 0.79, pmp, living
CO, 2017, pancreas, -, pmp, living
CO, 2017, heart, -, pmp, living
CO, 2017, lung, -, pmp, living
CO, 2017, heart/lung, -, pmp, living
CO, 2017, kidney, 798, num, deceased
CO, 2017, liver, 243, num, deceased
CO, 2017, pancreas, 13, num, deceased
CO, 2017, heart, 75, num, deceased
CO, 2017, lung, 24, num, deceased
CO, 2017, heart/lung, -, num, deceased
CO, 2017, kidney, 16.25, pmp, deceased
CO, 2017, liver, 4.95, pmp, deceased
CO, 2017, pancreas, 0.26, pmp, deceased
CO, 2017, heart, 1.53, pmp, deceased
CO, 2017, lung, 0.49, pmp, deceased
CO, 2017, heart/lung, -, pmp, deceased
CO, 2017, kidney, 138, num, living
CO, 2017, liver, 39, num, living
CO, 2017, pancreas, -, num, living
CO, 2017, heart, -, num, living
CO, 2017, lung, -, num, living
CO, 2017, heart/lung, -, num, living
CO, 2017, kidney, 2.81, pmp, living
CO, 2017, liver, 0.79, pmp, living
CO, 2017, pancreas, -, pmp, living
CO, 2017, heart, -, pmp, living
CO, 2017, lung, -, pmp, living
CO, 2017, heart/lung, -, pmp, living
CO, 2017, kidney, 798, num, deceased
CO, 2017, liver, 243, num, deceased
CO, 2017, pancreas, 13, num, deceased
CO, 2017, heart, 75, num, deceased
CO, 2017, lung, 24, num, deceased
CO, 2017, heart/lung, -, num, deceased
CO, 2017, kidney, 16.25, pmp, deceased
CO, 2017, liver, 4.95, pmp, deceased
CO, 2017, pancreas, 0.26, pmp, deceased
CO, 2017, heart, 1.53, pmp, deceased
CO, 2017, lung, 0.49, pmp, deceased
CO, 2017, heart/lung, -, pmp, deceased
CO, 2017, kidney, 138, num, living
CO, 2017, liver, 39, num, living
CO, 2017, pancreas, -, num, living
CO, 2017, heart, -, num, living
CO, 2017, lung, -, num, living
CO, 2017, heart/lung, -, num, living
CO, 2017, kidney, 2.81, pmp, living
CO, 2017, liver, 0.79, pmp, living
CO, 2017, pancreas, -, pmp, living
CO, 2017, heart, -, pmp, living
CO, 2017, lung, -, pmp, living
CO, 2017, heart/lung, -, pmp, living
CO, 2002, kidney, 343, num, deceased
CO, 2002, liver, 81, num, deceased
CO, 2002, pancreas, 0, num, deceased
CO, 2002, heart, 19, num, deceased
CO, 2002, lung, 0, num, deceased
CO, 2002, heart/lung, -, num, deceased
CO, 2002, kidney, 8.5, pmp, deceased
CO, 2002, liver, 2, pmp, deceased
CO, 2002, pancreas, 0, pmp, deceased
CO, 2002, heart, 0.4, pmp, deceased
CO, 2002, lung, 0, pmp, deceased
CO, 2002, heart/lung, -, pmp, deceased
CO, 2002, kidney, 59, num, living
CO, 2002, liver, 3, num, living
CO, 2002, pancreas, -, num, living
CO, 2002, heart, -, num, living
CO, 2002, lung, -, num, living
CO, 2002, heart/lung, -, num, living
CO, 2002, kidney, 1.40, pmp, living
CO, 2002, liver, 7.40, pmp, living
CO, 2002, pancreas, -, pmp, living
CO, 2002, heart, -, pmp, living
CO, 2002, lung, -, pmp, living
CO, 2002, heart/lung, -, pmp, living
CO, 2017, kidney, 798, num, deceased
CO, 2017, liver, 243, num, deceased
CO, 2017, pancreas, 13, num, deceased
CO, 2017, heart, 75, num, deceased
CO, 2017, lung, 24, num, deceased
CO, 2017, heart/lung, -, num, deceased
CO, 2017, kidney, 16.25, pmp, deceased
CO, 2017, liver, 4.95, pmp, deceased
CO, 2017, pancreas, 0.26, pmp, deceased
CO, 2017, heart, 1.53, pmp, deceased
CO, 2017, lung, 0.49, pmp, deceased
CO, 2017, heart/lung, -, pmp, deceased
CO, 2017, kidney, 138, num, living
CO, 2017, liver, 39, num, living
CO, 2017, pancreas, -, num, living
CO, 2017, heart, -, num, living
CO, 2017, lung, -, num, living
CO, 2017, heart/lung, -, num, living
CO, 2017, kidney, 2.81, pmp, living
CO, 2017, liver, 0.79, pmp, living
CO, 2017, pancreas, -, pmp, living
CO, 2017, heart, -, pmp, living
CO, 2017, lung, -, pmp, living
CO, 2017, heart/lung, -, pmp, living
CO, 2004, kidney, 464, num, deceased
CO, 2004, liver, 131, num, deceased
CO, 2004, pancreas, 0, num, deceased
CO, 2004, heart, 27, num, deceased
CO, 2004, lung, 4, num, deceased
CO, 2004, heart/lung, -, num, deceased
CO, 2004, kidney, 11.30, pmp, deceased
CO, 2004, liver, 3.20, pmp, deceased
CO, 2004, pancreas, 0, pmp, deceased
CO, 2004, heart, 0.7, pmp, deceased
CO, 2004, lung, 0.1, pmp, deceased
CO, 2004, heart/lung, -, pmp, deceased
CO, 2004, kidney, 0, num, living
CO, 2004, liver, 0, num, living
CO, 2004, pancreas, -, num, living
CO, 2004, heart, -, num, living
CO, 2004, lung, -, num, living
CO, 2004, heart/lung, -, num, living
CO, 2004, kidney, 0, pmp, living
CO, 2004, liver, 0, pmp, living
CO, 2004, pancreas, -, pmp, living
CO, 2004, heart, -, pmp, living
CO, 2004, lung, -, pmp, living
CO, 2004, heart/lung, -, pmp, living
CO, 2005, kidney, 494, num, deceased
CO, 2005, liver, 115, num, deceased
CO, 2005, pancreas, 0, num, deceased
CO, 2005, heart, 37, num, deceased
CO, 2005, lung, 5, num, deceased
CO, 2005, heart/lung, -, num, deceased
CO, 2005, kidney, 12.40, pmp, deceased
CO, 2005, liver, 2.9, pmp, deceased
CO, 2005, pancreas, 0, pmp, deceased
CO, 2005, heart, 0.9, pmp, deceased
CO, 2005, lung, 0.1, pmp, deceased
CO, 2005, heart/lung, -, pmp, deceased
CO, 2005, kidney, 12, num, living
CO, 2005, liver, 0, num, living
CO, 2005, pancreas, -, num, living
CO, 2005, heart, -, num, living
CO, 2005, lung, -, num, living
CO, 2005, heart/lung, -, num, living
CO, 2005, kidney, 0.3, pmp, living
CO, 2005, liver, 0, pmp, living
CO, 2005, pancreas, -, pmp, living
CO, 2005, heart, -, pmp, living
CO, 2005, lung, -, pmp, living
CO, 2005, heart/lung, -, pmp, living
CO, 2006, kidney, 534, num, deceased
CO, 2006, liver, 170, num, deceased
CO, 2006, pancreas, 0, num, deceased
CO, 2006, heart, 58, num, deceased
CO, 2006, lung, 11, num, deceased
CO, 2006, heart/lung, -, num, deceased
CO, 2006, kidney, 13.40, pmp, deceased
CO, 2006, liver, 4.30, pmp, deceased
CO, 2006, pancreas, 0, pmp, deceased
CO, 2006, heart, 1.5, pmp, deceased
CO, 2006, lung, 0.3, pmp, deceased
CO, 2006, heart/lung, -, pmp, deceased
CO, 2006, kidney, 74, num, living
CO, 2006, liver, 8, num, living
CO, 2006, pancreas, -, num, living
CO, 2006, heart, -, num, living
CO, 2006, lung, -, num, living
CO, 2006, heart/lung, -, num, living
CO, 2006, kidney, 1.9, pmp, living
CO, 2006, liver, 0.2, pmp, living
CO, 2006, pancreas, -, pmp, living
CO, 2006, heart, -, pmp, living
CO, 2006, lung, -, pmp, living
CO, 2006, heart/lung, -, pmp, living
CO, 2007, kidney, 634, num, deceased
CO, 2007, liver, 187, num, deceased
CO, 2007, pancreas, 0, num, deceased
CO, 2007, heart, 60, num, deceased
CO, 2007, lung, 7, num, deceased
CO, 2007, heart/lung, -, num, deceased
CO, 2007, kidney, 15.10, pmp, deceased
CO, 2007, liver, 4.5, pmp, deceased
CO, 2007, pancreas, 0, pmp, deceased
CO, 2007, heart, 1.40, pmp, deceased
CO, 2007, lung, 0.2, pmp, deceased
CO, 2007, heart/lung, -, pmp, deceased
CO, 2007, kidney, 64, num, living
CO, 2007, liver, 6, num, living
CO, 2007, pancreas, -, num, living
CO, 2007, heart, -, num, living
CO, 2007, lung, -, num, living
CO, 2007, heart/lung, -, num, living
CO, 2007, kidney, 1.5, pmp, living
CO, 2007, liver, 0.14, pmp, living
CO, 2007, pancreas, -, pmp, living
CO, 2007, heart, -, pmp, living
CO, 2007, lung, -, pmp, living
CO, 2007, heart/lung, -, pmp, living
CO, 2008, kidney, 641, num, deceased
CO, 2008, liver, 195, num, deceased
CO, 2008, pancreas, 1, num, deceased
CO, 2008, heart, 81, num, deceased
CO, 2008, lung, 11, num, deceased
CO, 2008, heart/lung, -, num, deceased
CO, 2008, kidney, 14.40, pmp, deceased
CO, 2008, liver, 4.40, pmp, deceased
CO, 2008, pancreas, 0, pmp, deceased
CO, 2008, heart, 1.8, pmp, deceased
CO, 2008, lung, 0.2, pmp, deceased
CO, 2008, heart/lung, -, pmp, deceased
CO, 2008, kidney, 64, num, living
CO, 2008, liver, 3, num, living
CO, 2008, pancreas, -, num, living
CO, 2008, heart, -, num, living
CO, 2008, lung, -, num, living
CO, 2008, heart/lung, -, num, living
CO, 2008, kidney, 1.40, pmp, living
CO, 2008, liver, 0.1, pmp, living
CO, 2008, pancreas, -, pmp, living
CO, 2008, heart, -, pmp, living
CO, 2008, lung, -, pmp, living
CO, 2008, heart/lung, -, pmp, living
CO, 2009, kidney, 844, num, deceased
CO, 2009, liver, 229, num, deceased
CO, 2009, pancreas, 1, num, deceased
CO, 2009, heart, 57, num, deceased
CO, 2009, lung, 0, num, deceased
CO, 2009, heart/lung, -, num, deceased
CO, 2009, kidney, 18.5, pmp, deceased
CO, 2009, liver, 5, pmp, deceased
CO, 2009, pancreas, 0.02, pmp, deceased
CO, 2009, heart, 1.30, pmp, deceased
CO, 2009, lung, 0, pmp, deceased
CO, 2009, heart/lung, -, pmp, deceased
CO, 2009, kidney, 71, num, living
CO, 2009, liver, 8, num, living
CO, 2009, pancreas, -, num, living
CO, 2009, heart, -, num, living
CO, 2009, lung, -, num, living
CO, 2009, heart/lung, -, num, living
CO, 2009, kidney, 1.5, pmp, living
CO, 2009, liver, 0.2, pmp, living
CO, 2009, pancreas, -, pmp, living
CO, 2009, heart, -, pmp, living
CO, 2009, lung, -, pmp, living
CO, 2009, heart/lung, -, pmp, living
CO, 2010, kidney, 866, num, deceased
CO, 2010, liver, 212, num, deceased
CO, 2010, pancreas, 0, num, deceased
CO, 2010, heart, 60, num, deceased
CO, 2010, lung, 3, num, deceased
CO, 2010, heart/lung, -, num, deceased
CO, 2010, kidney, 19, pmp, deceased
CO, 2010, liver, 4.70, pmp, deceased
CO, 2010, pancreas, 0, pmp, deceased
CO, 2010, heart, 1.30, pmp, deceased
CO, 2010, lung, 0.1, pmp, deceased
CO, 2010, heart/lung, -, pmp, deceased
CO, 2010, kidney, 70, num, living
CO, 2010, liver, 2, num, living
CO, 2010, pancreas, -, num, living
CO, 2010, heart, -, num, living
CO, 2010, lung, -, num, living
CO, 2010, heart/lung, -, num, living
CO, 2010, kidney, 1.60, pmp, living
CO, 2010, liver, 0.04, pmp, living
CO, 2010, pancreas, -, pmp, living
CO, 2010, heart, -, pmp, living
CO, 2010, lung, -, pmp, living
CO, 2010, heart/lung, -, pmp, living
CO, 2011, kidney, 809, num, deceased
CO, 2011, liver, 193, num, deceased
CO, 2011, pancreas, 6, num, deceased
CO, 2011, heart, 82, num, deceased
CO, 2011, lung, 4, num, deceased
CO, 2011, heart/lung, -, num, deceased
CO, 2011, kidney, 17.60, pmp, deceased
CO, 2011, liver, 4.20, pmp, deceased
CO, 2011, pancreas, 0.13, pmp, deceased
CO, 2011, heart, 1.8, pmp, deceased
CO, 2011, lung, 0.1, pmp, deceased
CO, 2011, heart/lung, -, pmp, deceased
CO, 2011, kidney, 71, num, living
CO, 2011, liver, 7, num, living
CO, 2011, pancreas, -, num, living
CO, 2011, heart, -, num, living
CO, 2011, lung, -, num, living
CO, 2011, heart/lung, -, num, living
CO, 2011, kidney, 1.5, pmp, living
CO, 2011, liver, 0.2, pmp, living
CO, 2011, pancreas, -, pmp, living
CO, 2011, heart, -, pmp, living
CO, 2011, lung, -, pmp, living
CO, 2011, heart/lung, -, pmp, living
CO, 2012, kidney, 782, num, deceased
CO, 2012, liver, 216, num, deceased
CO, 2012, pancreas, 5, num, deceased
CO, 2012, heart, 99, num, deceased
CO, 2012, lung, 13, num, deceased
CO, 2012, heart/lung, -, num, deceased
CO, 2012, kidney, 16.80, pmp, deceased
CO, 2012, liver, 4.60, pmp, deceased
CO, 2012, pancreas, 0.11, pmp, deceased
CO, 2012, heart, 2.13, pmp, deceased
CO, 2012, lung, 0.28, pmp, deceased
CO, 2012, heart/lung, -, pmp, deceased
CO, 2012, kidney, 89, num, living
CO, 2012, liver, 5, num, living
CO, 2012, pancreas, -, num, living
CO, 2012, heart, -, num, living
CO, 2012, lung, -, num, living
CO, 2012, heart/lung, -, num, living
CO, 2012, kidney, 1.91, pmp, living
CO, 2012, liver, 0.5, pmp, living
CO, 2012, pancreas, -, pmp, living
CO, 2012, heart, -, pmp, living
CO, 2012, lung, -, pmp, living
CO, 2012, heart/lung, -, pmp, living
CO, 2013, kidney, 587, num, deceased
CO, 2013, liver, 178, num, deceased
CO, 2013, pancreas, 4, num, deceased
CO, 2013, heart, 82, num, deceased
CO, 2013, lung, 8, num, deceased
CO, 2013, heart/lung, -, num, deceased
CO, 2013, kidney, 12.5, pmp, deceased
CO, 2013, liver, 3.80, pmp, deceased
CO, 2013, pancreas, 0.08, pmp, deceased
CO, 2013, heart, 1.7, pmp, deceased
CO, 2013, lung, 0.17, pmp, deceased
CO, 2013, heart/lung, -, pmp, deceased
CO, 2013, kidney, 105, num, living
CO, 2013, liver, 13, num, living
CO, 2013, pancreas, -, num, living
CO, 2013, heart, -, num, living
CO, 2013, lung, -, num, living
CO, 2013, heart/lung, -, num, living
CO, 2013, kidney, 2.20, pmp, living
CO, 2013, liver, 0.28, pmp, living
CO, 2013, pancreas, -, pmp, living
CO, 2013, heart, -, pmp, living
CO, 2013, lung, -, pmp, living
CO, 2013, heart/lung, -, pmp, living
CO, 2014, kidney, 643, num, deceased
CO, 2014, liver, 201, num, deceased
CO, 2014, pancreas, 3, num, deceased
CO, 2014, heart, 74, num, deceased
CO, 2014, lung, 10, num, deceased
CO, 2014, heart/lung, -, num, deceased
CO, 2014, kidney, 13.5, pmp, deceased
CO, 2014, liver, 4.20, pmp, deceased
CO, 2014, pancreas, 0.06, pmp, deceased
CO, 2014, heart, 1.60, pmp, deceased
CO, 2014, lung, 0.2, pmp, deceased
CO, 2014, heart/lung, -, pmp, deceased
CO, 2014, kidney, 118, num, living
CO, 2014, liver, 21, num, living
CO, 2014, pancreas, -, num, living
CO, 2014, heart, -, num, living
CO, 2014, lung, -, num, living
CO, 2014, heart/lung, -, num, living
CO, 2014, kidney, 2.5, pmp, living
CO, 2014, liver, 0.4, pmp, living
CO, 2014, pancreas, -, pmp, living
CO, 2014, heart, -, pmp, living
CO, 2014, lung, -, pmp, living
CO, 2014, heart/lung, -, pmp, living
CO, 2015, kidney, 0, num, deceased
CO, 2015, liver, 0, num, deceased
CO, 2015, pancreas, 0, num, deceased
CO, 2015, heart, 0, num, deceased
CO, 2015, lung, 0, num, deceased
CO, 2015, heart/lung, -, num, deceased
CO, 2015, kidney, 0, pmp, deceased
CO, 2015, liver, 0, pmp, deceased
CO, 2015, pancreas, 0, pmp, deceased
CO, 2015, heart, 0, pmp, deceased
CO, 2015, lung, 0, pmp, deceased
CO, 2015, heart/lung, -, pmp, deceased
CO, 2015, kidney, 0, num, living
CO, 2015, liver, 0, num, living
CO, 2015, pancreas, -, num, living
CO, 2015, heart, -, num, living
CO, 2015, lung, -, num, living
CO, 2015, heart/lung, -, num, living
CO, 2015, kidney, 0, pmp, living
CO, 2015, liver, 0, pmp, living
CO, 2015, pancreas, -, pmp, living
CO, 2015, heart, -, pmp, living
CO, 2015, lung, -, pmp, living
CO, 2015, heart/lung, -, pmp, living
CO, 2016, kidney, 637, num, deceased
CO, 2016, liver, 199, num, deceased
CO, 2016, pancreas, 5, num, deceased
CO, 2016, heart, 58, num, deceased
CO, 2016, lung, 16, num, deceased
CO, 2016, heart/lung, -, num, deceased
CO, 2016, kidney, 15.65, pmp, deceased
CO, 2016, liver, 4.09, pmp, deceased
CO, 2016, pancreas, 0.1, pmp, deceased
CO, 2016, heart, 1.19, pmp, deceased
CO, 2016, lung, 0.33, pmp, deceased
CO, 2016, heart/lung, -, pmp, deceased
CO, 2016, kidney, 125, num, living
CO, 2016, liver, 41, num, living
CO, 2016, pancreas, -, num, living
CO, 2016, heart, -, num, living
CO, 2016, lung, -, num, living
CO, 2016, heart/lung, -, num, living
CO, 2016, kidney, 2.57, pmp, living
CO, 2016, liver, 0.84, pmp, living
CO, 2016, pancreas, -, pmp, living
CO, 2016, heart, -, pmp, living
CO, 2016, lung, -, pmp, living
CO, 2016, heart/lung, -, pmp, living
CO, 2017, kidney, 798, num, deceased
CO, 2017, liver, 243, num, deceased
CO, 2017, pancreas, 13, num, deceased
CO, 2017, heart, 75, num, deceased
CO, 2017, lung, 24, num, deceased
CO, 2017, heart/lung, -, num, deceased
CO, 2017, kidney, 16.25, pmp, deceased
CO, 2017, liver, 4.95, pmp, deceased
CO, 2017, pancreas, 0.26, pmp, deceased
CO, 2017, heart, 1.53, pmp, deceased
CO, 2017, lung, 0.49, pmp, deceased
CO, 2017, heart/lung, -, pmp, deceased
CO, 2017, kidney, 138, num, living
CO, 2017, liver, 39, num, living
CO, 2017, pancreas, -, num, living
CO, 2017, heart, -, num, living
CO, 2017, lung, -, num, living
CO, 2017, heart/lung, -, num, living
CO, 2017, kidney, 2.81, pmp, living
CO, 2017, liver, 0.79, pmp, living
CO, 2017, pancreas, -, pmp, living
CO, 2017, heart, -, pmp, living
CO, 2017, lung, -, pmp, living
CO, 2017, heart/lung, -, pmp, living
CO, 2017, kidney, 798, num, deceased
CO, 2017, liver, 243, num, deceased
CO, 2017, pancreas, 13, num, deceased
CO, 2017, heart, 75, num, deceased
CO, 2017, lung, 24, num, deceased
CO, 2017, heart/lung, -, num, deceased
CO, 2017, kidney, 16.25, pmp, deceased
CO, 2017, liver, 4.95, pmp, deceased
CO, 2017, pancreas, 0.26, pmp, deceased
CO, 2017, heart, 1.53, pmp, deceased
CO, 2017, lung, 0.49, pmp, deceased
CO, 2017, heart/lung, -, pmp, deceased
CO, 2017, kidney, 138, num, living
CO, 2017, liver, 39, num, living
CO, 2017, pancreas, -, num, living
CO, 2017, heart, -, num, living
CO, 2017, lung, -, num, living
CO, 2017, heart/lung, -, num, living
CO, 2017, kidney, 2.81, pmp, living
CO, 2017, liver, 0.79, pmp, living
CO, 2017, pancreas, -, pmp, living
CO, 2017, heart, -, pmp, living
CO, 2017, lung, -, pmp, living
CO, 2017, heart/lung, -, pmp, living
CR, 2017, kidney, 40, num, deceased
CR, 2017, liver, 10, num, deceased
CR, 2017, pancreas, 0, num, deceased
CR, 2017, heart, 4, num, deceased
CR, 2017, lung, 0, num, deceased
CR, 2017, heart/lung, -, num, deceased
CR, 2017, kidney, 8, pmp, deceased
CR, 2017, liver, 2, pmp, deceased
CR, 2017, pancreas, 0, pmp, deceased
CR, 2017, heart, 0.8, pmp, deceased
CR, 2017, lung, 0, pmp, deceased
CR, 2017, heart/lung, -, pmp, deceased
CR, 2017, kidney, 51, num, living
CR, 2017, liver, 2, num, living
CR, 2017, pancreas, -, num, living
CR, 2017, heart, -, num, living
CR, 2017, lung, -, num, living
CR, 2017, heart/lung, -, num, living
CR, 2017, kidney, 10.30, pmp, living
CR, 2017, liver, 0.4, pmp, living
CR, 2017, pancreas, -, pmp, living
CR, 2017, heart, -, pmp, living
CR, 2017, lung, -, pmp, living
CR, 2017, heart/lung, -, pmp, living
CR, 2017, kidney, 40, num, deceased
CR, 2017, liver, 10, num, deceased
CR, 2017, pancreas, 0, num, deceased
CR, 2017, heart, 4, num, deceased
CR, 2017, lung, 0, num, deceased
CR, 2017, heart/lung, -, num, deceased
CR, 2017, kidney, 8, pmp, deceased
CR, 2017, liver, 2, pmp, deceased
CR, 2017, pancreas, 0, pmp, deceased
CR, 2017, heart, 0.8, pmp, deceased
CR, 2017, lung, 0, pmp, deceased
CR, 2017, heart/lung, -, pmp, deceased
CR, 2017, kidney, 51, num, living
CR, 2017, liver, 2, num, living
CR, 2017, pancreas, -, num, living
CR, 2017, heart, -, num, living
CR, 2017, lung, -, num, living
CR, 2017, heart/lung, -, num, living
CR, 2017, kidney, 10.30, pmp, living
CR, 2017, liver, 0.4, pmp, living
CR, 2017, pancreas, -, pmp, living
CR, 2017, heart, -, pmp, living
CR, 2017, lung, -, pmp, living
CR, 2017, heart/lung, -, pmp, living
CR, 2017, kidney, 40, num, deceased
CR, 2017, liver, 10, num, deceased
CR, 2017, pancreas, 0, num, deceased
CR, 2017, heart, 4, num, deceased
CR, 2017, lung, 0, num, deceased
CR, 2017, heart/lung, -, num, deceased
CR, 2017, kidney, 8, pmp, deceased
CR, 2017, liver, 2, pmp, deceased
CR, 2017, pancreas, 0, pmp, deceased
CR, 2017, heart, 0.8, pmp, deceased
CR, 2017, lung, 0, pmp, deceased
CR, 2017, heart/lung, -, pmp, deceased
CR, 2017, kidney, 51, num, living
CR, 2017, liver, 2, num, living
CR, 2017, pancreas, -, num, living
CR, 2017, heart, -, num, living
CR, 2017, lung, -, num, living
CR, 2017, heart/lung, -, num, living
CR, 2017, kidney, 10.30, pmp, living
CR, 2017, liver, 0.4, pmp, living
CR, 2017, pancreas, -, pmp, living
CR, 2017, heart, -, pmp, living
CR, 2017, lung, -, pmp, living
CR, 2017, heart/lung, -, pmp, living
CR, 1996, kidney, 0, num, deceased
CR, 1996, liver, 0, num, deceased
CR, 1996, pancreas, 0, num, deceased
CR, 1996, heart, 0, num, deceased
CR, 1996, lung, 0, num, deceased
CR, 1996, heart/lung, -, num, deceased
CR, 1996, kidney, 0, pmp, deceased
